,weekNumber,totalPoints,isInIdealFormation,playerTeam,playerName,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,marca_points
6099,18.0,4.0,False,Atlético de Madrid,"Lino, Samuel",81,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,7,6,0,-1
6100,4.0,11.0,True,Atlético de Madrid,"Lino, Samuel",90,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,3,7,18,0,-1
6101,19.0,1.0,False,Atlético de Madrid,"Lino, Samuel",45,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,0,-1
6102,21.0,2.0,False,Atlético de Madrid,"Lino, Samuel",45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,7,0,-1
6103,22.0,16.0,True,Atlético de Madrid,"Lino, Samuel",67,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,7,11,0,-1
6104,20.0,3.0,False,Atlético de Madrid,"Lino, Samuel",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,-1
6105,23.0,2.0,False,Atlético de Madrid,"Lino, Samuel",29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,-1
6106,24.0,4.0,False,Atlético de Madrid,"Lino, Samuel",84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,5,15,0,-1
6107,25.0,8.0,False,Atlético de Madrid,"Lino, Samuel",63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8,9,0,-1
6108,2.0,0.0,False,Atlético de Madrid,"Molina, Nahuel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6109,3.0,14.0,True,Atlético de Madrid,"Molina, Nahuel",90,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,12,11,0,-1
6110,5.0,3.0,False,Atlético de Madrid,"Molina, Nahuel",45,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,3,14,0,-1
6111,6.0,3.0,False,Atlético de Madrid,"Molina, Nahuel",65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,19,0,-1
6112,7.0,5.0,False,Atlético de Madrid,"Molina, Nahuel",61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,0,-1
6113,8.0,7.0,False,Atlético de Madrid,"Molina, Nahuel",90,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,8,19,0,-1
6114,9.0,2.0,False,Atlético de Madrid,"Molina, Nahuel",90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,8,23,0,-1
6115,10.0,9.0,False,Atlético de Madrid,"Molina, Nahuel",45,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,7,0,-1
6116,11.0,9.0,False,Atlético de Madrid,"Molina, Nahuel",81,0,0,1,1,0,0,0,4,0,0,0,0,0,0,1,0,6,17,0,-1
6117,12.0,-1.0,False,Atlético de Madrid,"Molina, Nahuel",76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,18,0,-1
6118,13.0,2.0,False,Atlético de Madrid,"Molina, Nahuel",70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,11,0,-1
6119,14.0,0.0,False,Atlético de Madrid,"Molina, Nahuel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6120,15.0,0.0,False,Atlético de Madrid,"Molina, Nahuel",45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11,0,-1
6121,16.0,2.0,False,Atlético de Madrid,"Molina, Nahuel",15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-1
6122,17.0,3.0,False,Atlético de Madrid,"Molina, Nahuel",45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,0,-1
6123,18.0,-1.0,False,Atlético de Madrid,"Molina, Nahuel",9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,-1
6124,4.0,1.0,False,Atlético de Madrid,"Molina, Nahuel",45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,9,0,-1
6125,19.0,1.0,False,Atlético de Madrid,"Molina, Nahuel",45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,10,0,-1
6126,21.0,6.0,False,Atlético de Madrid,"Molina, Nahuel",90,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,5,21,0,-1
6127,22.0,12.0,True,Atlético de Madrid,"Molina, Nahuel",90,0,1,1,2,0,0,0,1,0,0,0,1,0,0,1,2,4,17,0,-1
6128,20.0,2.0,False,Atlético de Madrid,"Molina, Nahuel",45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,12,0,-1
6129,23.0,2.0,False,Atlético de Madrid,"Molina, Nahuel",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,0,-1
6130,24.0,3.0,False,Atlético de Madrid,"Molina, Nahuel",45,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,-1
6131,25.0,4.0,False,Atlético de Madrid,"Molina, Nahuel",90,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,1,4,19,0,-1
6132,1.0,8.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,16,8,0,-1
6133,2.0,3.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,0,-1
6134,3.0,9.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",76,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,4,10,15,0,-1
6135,5.0,5.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",90,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,13,16,0,-1
6136,10.0,4.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,5,0,-1
6137,11.0,2.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,0,-1
6138,12.0,4.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",90,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,3,11,0,-1
6139,13.0,8.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",20,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-1
6140,14.0,11.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,8,22,0,-1
6141,21.0,6.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,7,0,-1
6142,22.0,6.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,-1
6143,20.0,7.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",90,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,4,9,0,-1
6144,23.0,0.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,-1
6145,24.0,2.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",45,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,8,0,-1
6146,25.0,8.0,False,Atlético de Madrid,"Barrios-rivas, Pablo",71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,8,0,-1
6147,1.0,4.0,False,Atlético de Madrid,Hermoso,90,0,0,0,1,0,0,0,4,0,0,1,1,0,0,0,0,8,13,0,-1
6148,2.0,8.0,False,Atlético de Madrid,Hermoso,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,6,9,0,-1
6149,3.0,10.0,False,Atlético de Madrid,Hermoso,90,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,12,7,0,-1
6150,5.0,0.0,False,Atlético de Madrid,Hermoso,62,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,1,3,6,0,-1
6151,6.0,5.0,False,Atlético de Madrid,Hermoso,90,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,6,2,0,-1
6152,7.0,10.0,True,Atlético de Madrid,Hermoso,90,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,11,0,-1
6153,8.0,0.0,False,Atlético de Madrid,Hermoso,90,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,9,17,0,-1
6154,9.0,4.0,False,Atlético de Madrid,Hermoso,90,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,7,17,0,-1
6155,10.0,11.0,True,Atlético de Madrid,Hermoso,90,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,7,6,0,-1
6156,11.0,5.0,False,Atlético de Madrid,Hermoso,81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,9,0,-1
6157,12.0,2.0,False,Atlético de Madrid,Hermoso,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,9,14,0,-1
6158,13.0,5.0,False,Atlético de Madrid,Hermoso,90,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7,7,0,-1
6159,14.0,12.0,True,Atlético de Madrid,Hermoso,90,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,-1
6160,15.0,4.0,False,Atlético de Madrid,Hermoso,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,7,0,-1
6161,16.0,0.0,False,Atlético de Madrid,Hermoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6162,17.0,3.0,False,Atlético de Madrid,Hermoso,90,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,9,23,0,-1
6163,18.0,4.0,False,Atlético de Madrid,Hermoso,90,0,0,0,0,1,0,0,12,0,0,3,1,0,0,0,0,7,16,0,-1
6164,19.0,-1.0,False,Atlético de Madrid,Hermoso,90,0,0,0,0,0,0,0,4,0,0,4,1,0,0,2,0,8,10,0,-1
6165,21.0,12.0,True,Atlético de Madrid,Hermoso,90,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,7,0,-1
6166,22.0,0.0,False,Atlético de Madrid,Hermoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6167,20.0,4.0,False,Atlético de Madrid,Hermoso,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,15,0,-1
6168,23.0,0.0,False,Atlético de Madrid,Hermoso,90,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,12,0,-1
6169,24.0,6.0,False,Atlético de Madrid,Hermoso,90,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,7,13,0,-1
6170,25.0,0.0,False,Atlético de Madrid,Hermoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6171,1.0,5.0,False,Atlético de Madrid,"Azpilicueta, Cesar",90,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,13,14,0,-1
6172,2.0,6.0,False,Atlético de Madrid,"Azpilicueta, Cesar",90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,13,0,-1
6173,3.0,0.0,False,Atlético de Madrid,"Azpilicueta, Cesar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6174,5.0,2.0,False,Atlético de Madrid,"Azpilicueta, Cesar",90,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,6,10,0,-1
6175,6.0,1.0,False,Atlético de Madrid,"Azpilicueta, Cesar",25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,-1
6176,7.0,2.0,False,Atlético de Madrid,"Azpilicueta, Cesar",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,-1
6177,8.0,8.0,False,Atlético de Madrid,"Azpilicueta, Cesar",81,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,6,13,0,-1
6178,9.0,6.0,False,Atlético de Madrid,"Azpilicueta, Cesar",79,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,9,13,0,-1
6179,10.0,6.0,False,Atlético de Madrid,"Azpilicueta, Cesar",90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,9,0,-1
6180,11.0,1.0,False,Atlético de Madrid,"Azpilicueta, Cesar",9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,-1
6181,12.0,0.0,False,Atlético de Madrid,"Azpilicueta, Cesar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6182,13.0,0.0,False,Atlético de Madrid,"Azpilicueta, Cesar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6183,14.0,11.0,True,Atlético de Madrid,"Azpilicueta, Cesar",82,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,7,5,0,-1
6184,15.0,1.0,False,Atlético de Madrid,"Azpilicueta, Cesar",45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,4,0,-1
6185,16.0,5.0,False,Atlético de Madrid,"Azpilicueta, Cesar",75,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,5,12,0,-1
6186,17.0,2.0,False,Atlético de Madrid,"Azpilicueta, Cesar",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,-1
6187,18.0,0.0,False,Atlético de Madrid,"Azpilicueta, Cesar",50,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,5,0,-1
6188,4.0,5.0,False,Atlético de Madrid,"Azpilicueta, Cesar",90,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,5,9,0,-1
6189,19.0,1.0,False,Atlético de Madrid,"Azpilicueta, Cesar",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1
6190,5.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6191,6.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6192,7.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6193,8.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6194,9.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6195,10.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6196,11.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6197,12.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6198,13.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6199,14.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6200,15.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6201,16.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6202,17.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6203,18.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6204,4.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6205,19.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6206,21.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6207,22.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6208,20.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6209,23.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6210,24.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6211,25.0,0.0,False,Atlético de Madrid,"Gomis, Antonio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6212,6.0,0.0,False,Atlético de Madrid,"Kostis, Ilias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6213,7.0,0.0,False,Atlético de Madrid,"Kostis, Ilias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6214,8.0,0.0,False,Atlético de Madrid,"Kostis, Ilias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6215,9.0,0.0,False,Atlético de Madrid,"Kostis, Ilias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6216,10.0,0.0,False,Atlético de Madrid,"Kostis, Ilias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6217,20.0,0.0,False,Atlético de Madrid,"Moldovan, Horatiu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6218,23.0,0.0,False,Atlético de Madrid,"Moldovan, Horatiu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6219,24.0,0.0,False,Atlético de Madrid,"Moldovan, Horatiu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6220,25.0,0.0,False,Atlético de Madrid,"Moldovan, Horatiu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6221,23.0,0.0,False,Atlético de Madrid,"Vermeeren, Arthur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6222,24.0,0.0,False,Atlético de Madrid,"Vermeeren, Arthur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6223,25.0,2.0,False,Atlético de Madrid,"Vermeeren, Arthur",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,-1
6224,1.0,7.0,False,Atlético de Madrid,"Paulista, Gabriel",90,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,7,9,0,-1
6225,2.0,9.0,False,Atlético de Madrid,"Paulista, Gabriel",90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,8,0,-1
6226,3.0,3.0,False,Atlético de Madrid,"Paulista, Gabriel",75,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,5,8,0,-1
6227,7.0,2.0,False,Atlético de Madrid,"Paulista, Gabriel",35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,-1
6228,8.0,1.0,False,Atlético de Madrid,"Paulista, Gabriel",90,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,6,6,0,-1
6229,9.0,5.0,False,Atlético de Madrid,"Paulista, Gabriel",90,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,5,7,0,-1
6230,10.0,9.0,False,Atlético de Madrid,"Paulista, Gabriel",90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,4,0,-1
6231,11.0,5.0,False,Atlético de Madrid,"Paulista, Gabriel",90,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,5,7,0,-1
6232,12.0,5.0,False,Atlético de Madrid,"Paulista, Gabriel",90,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,3,11,0,-1
6233,13.0,-2.0,False,Atlético de Madrid,"Paulista, Gabriel",90,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,6,3,0,-1
6234,14.0,10.0,False,Atlético de Madrid,"Paulista, Gabriel",90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,8,0,-1
6235,15.0,2.0,False,Atlético de Madrid,"Paulista, Gabriel",90,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,5,3,0,-1
6236,16.0,4.0,False,Atlético de Madrid,"Paulista, Gabriel",50,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,5,10,0,-1
6237,18.0,1.0,False,Atlético de Madrid,"Paulista, Gabriel",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1
6238,19.0,6.0,False,Atlético de Madrid,"Paulista, Gabriel",90,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,5,4,0,-1
6239,20.0,1.0,False,Atlético de Madrid,"Paulista, Gabriel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6240,21.0,11.0,False,Atlético de Madrid,"Paulista, Gabriel",90,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,5,0,-1
6241,22.0,1.0,False,Atlético de Madrid,"Paulista, Gabriel",79,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,9,0,-1
6242,23.0,0.0,False,Atlético de Madrid,"Paulista, Gabriel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6243,24.0,6.0,False,Atlético de Madrid,"Paulista, Gabriel",90,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,4,5,0,-1
6244,1.0,6.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,6,2,0,-1
6245,2.0,8.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-1
6246,3.0,10.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,13,0,-1
6247,5.0,5.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,-1
6248,6.0,6.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,7,12,0,-1
6249,7.0,10.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,8,12,0,-1
6250,8.0,4.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,8,3,0,-1
6251,9.0,5.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,6,8,0,-1
6252,10.0,10.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,-1
6253,11.0,4.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,7,5,0,-1
6254,12.0,2.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,9,11,0,-1
6255,13.0,7.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,6,3,0,-1
6256,14.0,7.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8,0,-1
6257,15.0,6.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,12,7,0,-1
6258,16.0,5.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,8,17,0,-1
6259,17.0,6.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,10,7,0,-1
6260,18.0,6.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,6,1,0,0,3,0,0,0,0,0,11,13,0,-1
6261,4.0,10.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,6,0,-1
6262,19.0,3.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,11,2,0,-1
6263,21.0,11.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,6,0,-1
6264,22.0,10.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,5,0,-1
6265,20.0,4.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,4,0,-1
6266,23.0,6.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,7,6,0,-1
6267,24.0,7.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,7,4,0,-1
6268,25.0,10.0,False,Atlético de Madrid,Oblak,90,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,6,13,0,-1
6269,5.0,3.0,False,Atlético de Madrid,Gimenez,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,6,0,-1
6270,6.0,4.0,False,Atlético de Madrid,Gimenez,86,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,4,0,-1
6271,7.0,8.0,False,Atlético de Madrid,Gimenez,90,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,4,0,-1
6272,8.0,3.0,False,Atlético de Madrid,Gimenez,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,-1
6273,11.0,3.0,False,Atlético de Madrid,Gimenez,9,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,-1
6274,12.0,1.0,False,Atlético de Madrid,Gimenez,25,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,4,6,0,-1
6275,13.0,3.0,False,Atlético de Madrid,Gimenez,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,6,11,0,-1
6276,14.0,2.0,False,Atlético de Madrid,Gimenez,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,-1
6277,15.0,0.0,False,Atlético de Madrid,Gimenez,45,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,2,0,-1
6278,16.0,2.0,False,Atlético de Madrid,Gimenez,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1
6279,17.0,0.0,False,Atlético de Madrid,Gimenez,45,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,6,0,-1
6280,4.0,8.0,False,Atlético de Madrid,Gimenez,90,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,5,5,0,-1
